itemId,res,levelRequire,equipType,equipPos,quality,equipHole,maxStar,effect,equipSet,materialExp,resID,staticAttrType1,staticAttrValMin1,staticAttrValMax1,staticAttrType2,staticAttrValMin2,staticAttrValMax2,staticAttrType3,staticAttrValMin3,staticAttrValMax3,randomRuleId1,randomRuleId2,randomRuleId3,randomRuleId4,randomRuleId5,refreshcoin,refreshstone
10751304,1012,75,2,2,3,3,3,,75131,260,1012,1,57766,86649,0,0,0,0,0,0,753,751,,,,1269,12
10751305,1013,75,2,3,3,3,3,,75131,260,1013,5,1333,1992,0,0,0,0,0,0,753,751,,,,1269,12
10751306,1014,75,2,4,3,3,3,,75131,260,1014,27,1912,3837,29,1912,3837,30,1912,3837,753,751,,,,1269,12
10751307,1015,75,2,5,3,3,3,,75131,260,1015,7,1333,1992,0,0,0,0,0,0,753,751,,,,1269,12
10751308,1016,75,2,6,3,3,3,,75131,260,1016,13,1,177,0,0,0,0,0,0,753,751,,,,1269,12
10751309,1017,75,3,7,3,3,3,,75132,260,1017,2,5760,8649,0,0,0,0,0,0,753,751,,,,2552,25
10751310,1018,75,3,8,3,3,3,,75132,260,1018,3,5760,8649,0,0,0,0,0,0,753,751,,,,2552,25
10751311,1019,75,3,7,3,3,3,,75133,260,1019,11,1,3,0,0,0,0,0,0,753,751,,,,2552,25
10751312,1020,75,3,8,3,3,3,,75133,260,1020,16,1,62,0,0,0,0,0,0,753,751,,,,2552,25
10751313,1021,75,3,7,3,3,3,,75134,260,1021,9,62,177,0,0,0,0,0,0,753,751,,,,2552,25
10751314,1022,75,3,8,3,3,3,,75134,260,1022,10,62,177,0,0,0,0,0,0,753,751,,,,2552,25
10751401,1023,75,1,1,4,4,4,,,350,1023,4,2552,3837,6,2552,3837,0,0,0,754,752,,,,3837,38
10751402,1024,75,1,1,4,4,4,,,350,1024,4,2552,3837,6,2552,3837,0,0,0,754,752,,,,3837,38
10751403,1025,75,1,1,4,4,4,,,350,1025,4,2552,3837,6,2552,3837,0,0,0,754,752,,,,3837,38
10751404,1026,75,2,2,4,4,4,,75141,350,1026,1,77019,115539,0,0,0,0,0,0,754,752,,,,1269,12
10751405,1027,75,2,3,4,4,4,,75141,350,1027,5,1779,2674,0,0,0,0,0,0,754,752,,,,1269,12
10751406,1028,75,2,4,4,4,4,,75141,350,1028,27,2552,5120,29,2552,5120,30,2552,5120,754,752,,,,1269,12
10751407,1029,75,2,5,4,4,4,,75141,350,1029,7,1779,2674,0,0,0,0,0,0,754,752,,,,1269,12
10751408,1030,75,2,6,4,4,4,,75141,350,1030,13,2,230,0,0,0,0,0,0,754,752,,,,1269,12
10751409,1031,75,3,7,4,4,4,,75142,350,1031,2,7686,11544,0,0,0,0,0,0,754,752,,,,2552,25
10751410,1032,75,3,8,4,4,4,,75142,350,1032,3,7686,11544,0,0,0,0,0,0,754,752,,,,2552,25
10751411,1033,75,3,7,4,4,4,,75143,350,1033,11,2,4,0,0,0,0,0,0,754,752,,,,2552,25
10751412,1034,75,3,8,4,4,4,,75143,350,1034,16,2,105,0,0,0,0,0,0,754,752,,,,2552,25
10751413,1035,75,3,7,4,4,4,,75144,350,1035,9,105,230,0,0,0,0,0,0,754,752,,,,2552,25
10751414,1036,75,3,8,4,4,4,,75144,350,1036,10,105,230,0,0,0,0,0,0,754,752,,,,2552,25
10751501,1037,75,1,1,5,5,5,,,430,1037,4,3571,5361,6,3571,5361,0,0,0,755,753,,,,3837,38
10751502,1038,75,1,1,5,5,5,,,430,1038,4,3571,5361,6,3571,5361,0,0,0,755,753,,,,3837,38
10751503,1039,75,1,1,5,5,5,,,430,1039,4,3571,5361,6,3571,5361,0,0,0,755,753,,,,3837,38
10751504,1040,75,2,2,5,5,5,,75151,430,1040,1,107838,161757,0,0,0,0,0,0,755,753,,,,1269,12
10751505,1041,75,2,3,5,5,5,,75151,430,1041,5,2499,3746,0,0,0,0,0,0,755,753,,,,1269,12
10751506,1042,75,2,4,5,5,5,,75151,430,1042,27,3571,7173,29,3571,7173,30,3571,7173,755,753,,,,1269,12
10751507,1043,75,2,5,5,5,5,,75151,430,1043,7,2499,3746,0,0,0,0,0,0,755,753,,,,1269,12
10751508,1044,75,2,6,5,5,5,,75151,430,1044,13,2,331,0,0,0,0,0,0,755,753,,,,1269,12
10751509,1045,75,3,7,5,5,5,,75152,430,1045,2,10766,16156,0,0,0,0,0,0,755,753,,,,2552,25
10751510,1046,75,3,8,5,5,5,,75152,430,1046,3,10766,16156,0,0,0,0,0,0,755,753,,,,2552,25
10751511,1047,75,3,7,5,5,5,,75153,430,1047,11,2,44,0,0,0,0,0,0,755,753,,,,2552,25
10751512,1048,75,3,8,5,5,5,,75153,430,1048,16,2,151,0,0,0,0,0,0,755,753,,,,2552,25
10751513,1049,75,3,7,5,5,5,,75154,430,1049,9,151,331,0,0,0,0,0,0,755,753,,,,2552,25
10751514,1050,75,3,8,5,5,5,,75154,430,1050,10,151,331,0,0,0,0,0,0,755,753,,,,2552,25
10801101,1051,80,1,1,1,1,1,,,90,1051,4,1522,2294,6,1522,2294,0,0,0,,,,,,,
10801102,1052,80,1,1,1,1,1,,,90,1052,4,1522,2294,6,1522,2294,0,0,0,,,,,,,
10801103,1053,80,1,1,1,1,1,,,90,1053,4,1522,2294,6,1522,2294,0,0,0,,,,,,,
10801104,1054,80,2,2,1,1,1,,80111,90,1054,1,46206,69319,0,0,0,0,0,0,,,,,,,
10801105,1055,80,2,3,1,1,1,,80111,90,1055,5,1058,1599,0,0,0,0,0,0,,,,,,,
10801106,1056,80,2,4,1,1,1,,80111,90,1056,27,1522,3062,29,1522,3062,30,1522,3062,,,,,,,
10801107,1057,80,2,5,1,1,1,,80111,90,1057,7,1058,1599,0,0,0,0,0,0,,,,,,,
10801108,1058,80,2,6,1,1,1,,80111,90,1058,13,1,126,0,0,0,0,0,0,,,,,,,
10801109,1059,80,3,7,1,1,1,,80112,90,1059,2,4604,6912,0,0,0,0,0,0,,,,,,,
10801110,1060,80,3,8,1,1,1,,80112,90,1060,3,4604,6912,0,0,0,0,0,0,,,,,,,
10801111,1061,80,3,7,1,1,1,,80113,90,1061,11,1,2,0,0,0,0,0,0,,,,,,,
10801112,1062,80,3,8,1,1,1,,80113,90,1062,16,1,52,0,0,0,0,0,0,,,,,,,
10801113,1063,80,3,7,1,1,1,,80114,90,1063,9,52,126,0,0,0,0,0,0,,,,,,,
10801114,1064,80,3,8,1,1,1,,80114,90,1064,10,52,126,0,0,0,0,0,0,,,,,,,
10801201,1065,80,1,1,2,2,2,,,180,1065,4,1826,2752,6,1826,2752,0,0,0,802,801,,,,,
10801202,1066,80,1,1,2,2,2,,,180,1066,4,1826,2752,6,1826,2752,0,0,0,802,801,,,,,
10801203,1067,80,1,1,2,2,2,,,180,1067,4,1826,2752,6,1826,2752,0,0,0,802,801,,,,,
10801204,1068,80,2,2,2,2,2,,80121,180,1068,1,55447,83182,0,0,0,0,0,0,802,801,,,,,
10801205,1069,80,2,3,2,2,2,,80121,180,1069,5,1269,1918,0,0,0,0,0,0,802,801,,,,,
10801206,1070,80,2,4,2,2,2,,80121,180,1070,27,1826,3674,29,1826,3674,30,1826,3674,802,801,,,,,
10801207,1071,80,2,5,2,2,2,,80121,180,1071,7,1269,1918,0,0,0,0,0,0,802,801,,,,,
10801208,1072,80,2,6,2,2,2,,80121,180,1072,13,1,151,0,0,0,0,0,0,802,801,,,,,
10801209,1073,80,3,7,2,2,2,,80122,180,1073,2,5524,8294,0,0,0,0,0,0,802,801,,,,,
10801210,1074,80,3,8,2,2,2,,80122,180,1074,3,5524,8294,0,0,0,0,0,0,802,801,,,,,
10801211,1075,80,3,7,2,2,2,,80123,180,1075,11,1,2,0,0,0,0,0,0,802,801,,,,,
10801212,1076,80,3,8,2,2,2,,80123,180,1076,16,1,62,0,0,0,0,0,0,802,801,,,,,
10801213,1077,80,3,7,2,2,2,,80124,180,1077,9,62,151,0,0,0,0,0,0,802,801,,,,,
10801214,1078,80,3,8,2,2,2,,80124,180,1078,10,62,151,0,0,0,0,0,0,802,801,,,,,
10801301,1079,80,1,1,3,3,3,,,270,1079,4,2294,3441,6,2294,3441,0,0,0,803,801,,,,4604,46
10801302,1080,80,1,1,3,3,3,,,270,1080,4,2294,3441,6,2294,3441,0,0,0,803,801,,,,4604,46
10801303,1081,80,1,1,3,3,3,,,270,1081,4,2294,3441,6,2294,3441,0,0,0,803,801,,,,4604,46
10801304,1082,80,2,2,3,3,3,,80131,270,1082,1,69319,103978,0,0,0,0,0,0,803,801,,,,1522,15
10801305,1083,80,2,3,3,3,3,,80131,270,1083,5,1599,2390,0,0,0,0,0,0,803,801,,,,1522,15
10801306,1084,80,2,4,3,3,3,,80131,270,1084,27,2294,4604,29,2294,4604,30,2294,4604,803,801,,,,1522,15
10801307,1085,80,2,5,3,3,3,,80131,270,1085,7,1599,2390,0,0,0,0,0,0,803,801,,,,1522,15
10801308,1086,80,2,6,3,3,3,,80131,270,1086,13,1,212,0,0,0,0,0,0,803,801,,,,1522,15
10801309,1087,80,3,7,3,3,3,,80132,270,1087,2,6912,10378,0,0,0,0,0,0,803,801,,,,3062,30
10801310,1088,80,3,8,3,3,3,,80132,270,1088,3,6912,10378,0,0,0,0,0,0,803,801,,,,3062,30
10801311,1089,80,3,7,3,3,3,,80133,270,1089,11,1,3,0,0,0,0,0,0,803,801,,,,3062,30
10801312,1090,80,3,8,3,3,3,,80133,270,1090,16,1,74,0,0,0,0,0,0,803,801,,,,3062,30
10801313,1091,80,3,7,3,3,3,,80134,270,1091,9,74,212,0,0,0,0,0,0,803,801,,,,3062,30
10801314,1092,80,3,8,3,3,3,,80134,270,1092,10,74,212,0,0,0,0,0,0,803,801,,,,3062,30
10801401,1093,80,1,1,4,4,4,,,360,1093,4,3062,4604,6,3062,4604,0,0,0,804,802,,,,4604,46
10801402,1094,80,1,1,4,4,4,,,360,1094,4,3062,4604,6,3062,4604,0,0,0,804,802,,,,4604,46
10801403,1095,80,1,1,4,4,4,,,360,1095,4,3062,4604,6,3062,4604,0,0,0,804,802,,,,4604,46
10801404,1096,80,2,2,4,4,4,,80141,360,1096,1,92422,138646,0,0,0,0,0,0,804,802,,,,1522,15
10801405,1097,80,2,3,4,4,4,,80141,360,1097,5,2134,3208,0,0,0,0,0,0,804,802,,,,1522,15
10801406,1098,80,2,4,4,4,4,,80141,360,1098,27,3062,6144,29,3062,6144,30,3062,6144,804,802,,,,1522,15
10801407,1099,80,2,5,4,4,4,,80141,360,1099,7,2134,3208,0,0,0,0,0,0,804,802,,,,1522,15
10801408,1100,80,2,6,4,4,4,,80141,360,1100,13,2,276,0,0,0,0,0,0,804,802,,,,1522,15
10801409,1101,80,3,7,4,4,4,,80142,360,1101,2,9223,13852,0,0,0,0,0,0,804,802,,,,3062,30
10801410,1102,80,3,8,4,4,4,,80142,360,1102,3,9223,13852,0,0,0,0,0,0,804,802,,,,3062,30
10801411,1103,80,3,7,4,4,4,,80143,360,1103,11,2,4,0,0,0,0,0,0,804,802,,,,3062,30
10801412,1104,80,3,8,4,4,4,,80143,360,1104,16,2,126,0,0,0,0,0,0,804,802,,,,3062,30
10801413,1105,80,3,7,4,4,4,,80144,360,1105,9,126,276,0,0,0,0,0,0,804,802,,,,3062,30
10801414,1106,80,3,8,4,4,4,,80144,360,1106,10,126,276,0,0,0,0,0,0,804,802,,,,3062,30
10801501,1107,80,1,1,5,5,5,,,450,1107,4,4285,6433,6,4285,6433,0,0,0,805,803,,,,4604,46
10801502,1108,80,1,1,5,5,5,,,450,1108,4,4285,6433,6,4285,6433,0,0,0,805,803,,,,4604,46
10801503,1109,80,1,1,5,5,5,,,450,1109,4,4285,6433,6,4285,6433,0,0,0,805,803,,,,4604,46
10801504,1110,80,2,2,5,5,5,,80151,450,1110,1,129405,194108,0,0,0,0,0,0,805,803,,,,1522,15
10801505,1111,80,2,3,5,5,5,,80151,450,1111,5,2998,4495,0,0,0,0,0,0,805,803,,,,1522,15
10801506,1112,80,2,4,5,5,5,,80151,450,1112,27,4285,8607,29,4285,8607,30,4285,8607,805,803,,,,1522,15
10801507,1113,80,2,5,5,5,5,,80151,450,1113,7,2998,4495,0,0,0,0,0,0,805,803,,,,1522,15
10801508,1114,80,2,6,5,5,5,,80151,450,1114,13,2,397,0,0,0,0,0,0,805,803,,,,1522,15
10801509,1115,80,3,7,5,5,5,,80152,450,1115,2,12919,19387,0,0,0,0,0,0,805,803,,,,3062,30
10801510,1116,80,3,8,5,5,5,,80152,450,1116,3,12919,19387,0,0,0,0,0,0,805,803,,,,3062,30
10801511,1117,80,3,7,5,5,5,,80153,450,1117,11,2,52,0,0,0,0,0,0,805,803,,,,3062,30
10801512,1118,80,3,8,5,5,5,,80153,450,1118,16,2,181,0,0,0,0,0,0,805,803,,,,3062,30
10801513,1119,80,3,7,5,5,5,,80154,450,1119,9,181,397,0,0,0,0,0,0,805,803,,,,3062,30
10801514,1120,80,3,8,5,5,5,,80154,450,1120,10,181,397,0,0,0,0,0,0,805,803,,,,3062,30
