stageId,chapterId,name,desc,type,sceneID,sceneUI,sceneConfig,finShowList,point,capacity,stageStepCount,strengthCost,challengetimesLimit,startLimit1,startLimit2,startLimit3,startLimit4,startLimit5,bossShow,StarRequire1,StarRequire2,StarRequire3,awardGold,awardExp,awardOther,awardID,firstAwardID,awardCardID,awardShow,awardCardShow,monsterAward,firstAwardShow,threat,limittime1,limittime2,bgmusic,stageTarget
20701,207,大师第五章 第1关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1003,#stagePrivew_1003.png,20701-3840,20702,297;317,24164,3,0,50,1;40,,,,,#monster0039_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,46,46,,2070101,2070102,,"(13,4051);(13,4041);(13,4031)",,,"(13,4041,1)",0,0,300,101,1
20702,207,大师第五章 第2关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1003,#stagePrivew_1003.png,20702-3840,20703,200;200,24164,20,0,50,1;41,,,,,#monster0040_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,47,47,,2070201,2070202,,"(13,4052);(13,4042);(13,4032)",,,"(13,4042,1)",0,0,300,102,3
20703,207,大师第五章 第3关,数数多少个字凑十个吧,3,1003,#stagePrivew_1003.png,20703-3840,20704,397;207,24164,1,0,1,1;41,,,,,#monster0041_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
20704,207,大师第五章 第4关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1003,#stagePrivew_1003.png,20704-3840,20705,455;309,26723,3,0,50,1;42,,,,,#monster0040_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,49,49,,2070401,2070402,,"(13,4053);(13,4043);(13,4033)",,,"(13,4043,1)",0,0,300,102,2
20705,207,大师第五章 第5关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1003,#stagePrivew_1003.png,20705-3840,20706,612;234,26723,3,0,50,1;42,,,,,#monster0033_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,50,50,,2070501,2070502,,"(13,4054);(13,4044);(13,4034)",,,"(13,4044,1)",0,0,300,101,1
20706,207,大师第五章 第6关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1003,#stagePrivew_1003.png,20706-3840,20707,487;440,26723,2,0,1,1;42,,,,,#monster0050_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
20707,207,大师第五章 第7关,数数多少个字凑十个吧,4,1003,#stagePrivew_1003.png,20707-3840,20708,632;456,29516,3,0,50,1;43,,,,,#monster0036_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,52,52,,2070701,2070702,,"(13,4055);(13,4045);(13,4035)",,,"(13,4045,1)",0,0,300,101,1
20708,207,大师第五章 第8关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1003,#stagePrivew_1003.png,20708-3840,20709,784;442,29516,30,0,50,1;43,,,,,#monster0067_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,53,53,,2070801,2070802,,"(13,4056);(13,4046);(13,4036)",,,"(13,4046,1)",0,0,300,102,3
20709,207,大师第五章 第9关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1003,#stagePrivew_1003.png,20709-3840,20710,212;422,29516,1,0,1,1;44,,,,,#monster0026_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
20710,207,大师第五章 第10关,数数多少个字凑十个吧,4,1003,#stagePrivew_1003.png,20710-3840,20711,830;300,29516,3,0,50,1;44,,,,,#monster0031_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,55,55,,2071001,2071002,,"(13,4053);(13,4043);(13,4033)",,,"(13,4041,1)",0,0,300,102,2
20711,207,大师第五章 第11关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1003,#stagePrivew_1003.png,20711-3840,20712,693;195,31034,3,0,50,1;45,,,,,#monster0045_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,56,56,,2071101,2071102,,"(13,4054);(13,4044);(13,4034)",,,"(13,4042,1)",0,0,300,101,1
20712,207,大师第五章 第12关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1003,#stagePrivew_1003.png,20712-3840,20801,849;183,31034,2,0,1,1;45,,,,,#monster0045_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
20801,208,大师第六章 第1关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1006,#stagePrivew_1006.png,20801-3840,20802,297;317,31034,3,0,50,1;45,,,,,#monster0027_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,58,58,,2080101,2080102,,"(13,4551);(13,4541);(13,4531)",,,"(13,4541,1)",0,0,300,101,1
20802,208,大师第六章 第2关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1006,#stagePrivew_1006.png,20802-3840,20803,200;200,32306,20,0,50,1;46,,,,,#monster0033_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,59,59,,2080201,2080202,,"(13,4552);(13,4542);(13,4532)",,,"(13,4542,1)",0,0,300,102,3
20803,208,大师第六章 第3关,数数多少个字凑十个吧,3,1006,#stagePrivew_1006.png,20803-3840,20804,397;207,32306,1,0,1,1;46,,,,,#monster0005_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
20804,208,大师第六章 第4关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1006,#stagePrivew_1006.png,20804-3840,20805,455;309,35781,3,0,50,1;47,,,,,#monster0022_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,61,61,,2080401,2080402,,"(13,4553);(13,4543);(13,4533)",,,"(13,4543,1)",0,0,300,102,2
20805,208,大师第六章 第5关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1006,#stagePrivew_1006.png,20805-3840,20806,612;234,35781,3,0,50,1;47,,,,,#monster0028_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,62,62,,2080501,2080502,,"(13,4554);(13,4544);(13,4534)",,,"(13,4544,1)",0,0,300,101,1
20806,208,大师第六章 第6关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1006,#stagePrivew_1006.png,20806-3840,20807,487;440,35781,2,0,1,1;47,,,,,#monster0022_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
20807,208,大师第六章 第7关,数数多少个字凑十个吧,4,1006,#stagePrivew_1006.png,20807-3840,20808,632;456,35781,3,0,50,1;48,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,64,64,,2080701,2080702,,"(13,4555);(13,4545);(13,4535)",,,"(13,4545,1)",0,0,300,101,1
20808,208,大师第六章 第8关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1006,#stagePrivew_1006.png,20808-3840,20809,784;442,35781,30,0,50,1;48,,,,,#monster0029_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,65,65,,2080801,2080802,,"(13,4556);(13,4546);(13,4536)",,,"(13,4546,1)",0,0,300,102,3
20809,208,大师第六章 第9关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1006,#stagePrivew_1006.png,20809-3840,20810,212;422,37768,1,0,1,1;49,,,,,#monster0050_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
20810,208,大师第六章 第10关,数数多少个字凑十个吧,4,1006,#stagePrivew_1006.png,20810-3840,20811,830;300,37768,3,0,50,1;49,,,,,#monster0019_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,67,67,,2081001,2081002,,"(13,4553);(13,4543);(13,4533)",,,"(13,4541,1)",0,0,300,102,2
20811,208,大师第六章 第11关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1006,#stagePrivew_1006.png,20811-3840,20812,693;195,39701,3,0,50,1;50,,,,,#monster0063_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,68,68,,2081101,2081102,,"(13,4554);(13,4544);(13,4534)",,,"(13,4542,1)",0,0,300,101,1
20812,208,大师第六章 第12关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1006,#stagePrivew_1006.png,20812-3840,20901,849;183,39701,2,0,1,1;50,,,,,#monster0063_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
20901,209,大师第七章 第1关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1004,#stagePrivew_1004.png,20901-3840,20902,297;317,31900,3,0,50,1;50,,,,,#monster0020_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,70,70,,2090101,2090102,,"(13,5051);(13,5041);(13,5031)",,,"(13,5041,1)",0,0,300,101,1
20902,209,大师第七章 第2关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1004,#stagePrivew_1004.png,20902-3840,20903,200;200,32000,20,0,50,1;51,,,,,#monster0024_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,71,71,,2090201,2090202,,"(13,5052);(13,5042);(13,5032)",,,"(13,5042,1)",0,0,300,102,3
20903,209,大师第七章 第3关,数数多少个字凑十个吧,3,1004,#stagePrivew_1004.png,20903-3840,20904,397;207,32100,1,0,1,1;51,,,,,#monster0058_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
20904,209,大师第七章 第4关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1004,#stagePrivew_1004.png,20904-3840,20905,455;309,32200,3,0,50,1;52,,,,,#monster0005_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,73,73,,2090401,2090402,,"(13,5053);(13,5043);(13,5033)",,,"(13,5043,1)",0,0,300,102,2
20905,209,大师第七章 第5关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1004,#stagePrivew_1004.png,20905-3840,20906,612;234,32300,3,0,50,1;52,,,,,#monster0070_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,74,74,,2090501,2090502,,"(13,5054);(13,5044);(13,5034)",,,"(13,5044,1)",0,0,300,101,1
20906,209,大师第七章 第6关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1004,#stagePrivew_1004.png,20906-3840,20907,487;440,32400,2,0,1,1;52,,,,,#monster0047_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
20907,209,大师第七章 第7关,数数多少个字凑十个吧,4,1004,#stagePrivew_1004.png,20907-3840,20908,632;456,32500,3,0,50,1;53,,,,,#monster0036_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,76,76,,2090701,2090702,,"(13,5055);(13,5045);(13,5035)",,,"(13,5045,1)",0,0,300,101,1
20908,209,大师第七章 第8关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1004,#stagePrivew_1004.png,20908-3840,20909,784;442,32600,30,0,50,1;53,,,,,#monster0069_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,77,77,,2090801,2090802,,"(13,5056);(13,5046);(13,5036)",,,"(13,5046,1)",0,0,300,102,3
20909,209,大师第七章 第9关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1004,#stagePrivew_1004.png,20909-3840,20910,212;422,32700,1,0,1,1;54,,,,,#monster0033_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
20910,209,大师第七章 第10关,数数多少个字凑十个吧,4,1004,#stagePrivew_1004.png,20910-3840,20911,830;300,32800,3,0,50,1;54,,,,,#monster0032_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,79,79,,2091001,2091002,,"(13,5053);(13,5043);(13,5033)",,,"(13,5041,1)",0,0,300,102,2
20911,209,大师第七章 第11关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1004,#stagePrivew_1004.png,20911-3840,20912,693;195,32900,3,0,50,1;55,,,,,#monster0046_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,80,80,,2091101,2091102,,"(13,5054);(13,5044);(13,5034)",,,"(13,5042,1)",0,0,300,101,1
20912,209,大师第七章 第12关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1004,#stagePrivew_1004.png,20912-3840,21001,849;183,33000,2,0,1,1;55,,,,,#monster0046_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21001,210,大师第八章 第1关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1002,#stagePrivew_1002.png,21001-3840,21002,297;317,33100,3,0,50,1;55,,,,,#monster0039_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,82,82,,2100101,2100102,,"(13,5551);(13,5541);(13,5531)",,,"(13,5541,1)",0,0,300,101,1
21002,210,大师第八章 第2关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1002,#stagePrivew_1002.png,21002-3840,21003,200;200,33200,20,0,50,1;56,,,,,#monster0028_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,83,83,,2100201,2100202,,"(13,5552);(13,5542);(13,5532)",,,"(13,5542,1)",0,0,300,102,3
21003,210,大师第八章 第3关,数数多少个字凑十个吧,3,1002,#stagePrivew_1002.png,21003-3840,21004,397;207,33300,1,0,1,1;56,,,,,#monster0039_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21004,210,大师第八章 第4关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1002,#stagePrivew_1002.png,21004-3840,21005,455;309,33400,3,0,50,1;57,,,,,#monster0022_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,85,85,,2100401,2100402,,"(13,5553);(13,5543);(13,5533)",,,"(13,5543,1)",0,0,300,102,2
21005,210,大师第八章 第5关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1002,#stagePrivew_1002.png,21005-3840,21006,612;234,33500,3,0,50,1;57,,,,,#monster0028_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,86,86,,2100501,2100502,,"(13,5554);(13,5544);(13,5534)",,,"(13,5544,1)",0,0,300,101,1
21006,210,大师第八章 第6关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1002,#stagePrivew_1002.png,21006-3840,21007,487;440,33600,2,0,1,1;57,,,,,#monster0046_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21007,210,大师第八章 第7关,数数多少个字凑十个吧,4,1002,#stagePrivew_1002.png,21007-3840,21008,632;456,33700,3,0,50,1;58,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,88,88,,2100701,2100702,,"(13,5555);(13,5545);(13,5535)",,,"(13,5545,1)",0,0,300,101,1
21008,210,大师第八章 第8关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1002,#stagePrivew_1002.png,21008-3840,21009,784;442,33800,30,0,50,1;58,,,,,#monster0038_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,89,89,,2100801,2100802,,"(13,5556);(13,5546);(13,5536)",,,"(13,5546,1)",0,0,300,102,3
21009,210,大师第八章 第9关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1002,#stagePrivew_1002.png,21009-3840,21010,212;422,33900,1,0,1,1;59,,,,,#monster0013_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21010,210,大师第八章 第10关,数数多少个字凑十个吧,4,1002,#stagePrivew_1002.png,21010-3840,21011,830;300,34000,3,0,50,1;59,,,,,#monster0019_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,91,91,,2101001,2101002,,"(13,5553);(13,5543);(13,5533)",,,"(13,5541,1)",0,0,300,102,2
21011,210,大师第八章 第11关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1002,#stagePrivew_1002.png,21011-3840,21012,693;195,34100,3,0,50,1;60,,,,,#monster0014_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,92,92,,2101101,2101102,,"(13,5554);(13,5544);(13,5534)",,,"(13,5542,1)",0,0,300,101,1
21012,210,大师第八章 第12关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21012-3840,21101,849;183,34200,2,0,1,1;60,,,,,#monster0014_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21101,211,大师第九章 第1关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21101-3840,21102,297;317,34300,3,0,50,1;60,,,,,#monster0040_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,94,94,,2110101,2110102,,"(13,6051);(13,6041);(13,6031)",,,"(13,6041,1)",0,0,300,101,1
21102,211,大师第九章 第2关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21102-3840,21103,200;200,34400,20,0,50,1;61,,,,,#monster0041_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,95,95,,2110201,2110202,,"(13,6052);(13,6042);(13,6032)",,,"(13,6042,1)",0,0,300,102,3
21103,211,大师第九章 第3关,数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21103-3840,21104,397;207,34500,1,0,1,1;61,,,,,#monster0042_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21104,211,大师第九章 第4关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21104-3840,21105,455;309,34600,3,0,50,1;62,,,,,#monster0045_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,97,97,,2110401,2110402,,"(13,6053);(13,6043);(13,6033)",,,"(13,6043,1)",0,0,300,102,2
21105,211,大师第九章 第5关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21105-3840,21106,612;234,34700,3,0,50,1;62,,,,,#monster0046_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,98,98,,2110501,2110502,,"(13,6054);(13,6044);(13,6034)",,,"(13,6044,1)",0,0,300,101,1
21106,211,大师第九章 第6关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21106-3840,21107,487;440,34800,2,0,1,1;62,,,,,#monster0047_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21107,211,大师第九章 第7关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21107-3840,21108,632;456,34900,3,0,50,1;63,,,,,#monster0048_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,100,100,,2110701,2110702,,"(13,6055);(13,6045);(13,6035)",,,"(13,6045,1)",0,0,300,101,1
21108,211,大师第九章 第8关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21108-3840,21109,784;442,35000,30,0,50,1;63,,,,,#monster0049_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,101,101,,2110801,2110802,,"(13,6056);(13,6046);(13,6036)",,,"(13,6046,1)",0,0,300,102,3
21109,211,大师第九章 第9关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21109-3840,21110,212;422,35100,1,0,1,1;64,,,,,#monster0050_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21110,211,大师第九章 第10关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21110-3840,21111,830;300,35200,3,0,50,1;64,,,,,#monster0051_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,103,103,,2111001,2111002,,"(13,6053);(13,6043);(13,6033)",,,"(13,6041,1)",0,0,300,102,2
21111,211,大师第九章 第11关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21111-3840,21112,693;195,35300,3,0,50,1;65,,,,,#monster0052_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,104,104,,2111101,2111102,,"(13,6054);(13,6044);(13,6034)",,,"(13,6042,1)",0,0,300,101,1
21112,211,大师第九章 第12关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21112-3840,21201,849;183,35400,2,0,1,1;65,,,,,#monster0053_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21201,212,大师第十章 第1关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21201-3840,21202,297;317,35500,3,0,50,1;65,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,106,106,,2120101,2120102,,"(13,6551);(13,6541);(13,6531)",,,"(13,6541,1)",0,0,300,101,1
21202,212,大师第十章 第2关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21202-3840,21203,200;200,35600,20,0,50,1;66,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,107,107,,2120201,2120202,,"(13,6552);(13,6542);(13,6532)",,,"(13,6542,1)",0,0,300,102,3
21203,212,大师第十章 第3关,数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21203-3840,21204,397;207,35700,1,0,1,1;66,,,,,#monster0058_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21204,212,大师第十章 第4关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21204-3840,21205,455;309,35800,3,0,50,1;67,,,,,#monster0001_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,109,109,,2120401,2120402,,"(13,6553);(13,6543);(13,6533)",,,"(13,6543,1)",0,0,300,102,2
21205,212,大师第十章 第5关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21205-3840,21206,612;234,35900,3,0,50,1;67,,,,,#monster0002_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,110,110,,2120501,2120502,,"(13,6554);(13,6544);(13,6534)",,,"(13,6544,1)",0,0,300,101,1
21206,212,大师第十章 第6关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21206-3840,21207,487;440,36000,2,0,1,1;67,,,,,#monster0003_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21207,212,大师第十章 第7关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21207-3840,21208,632;456,36100,3,0,50,1;68,,,,,#monster0004_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,112,112,,2120701,2120702,,"(13,6555);(13,6545);(13,6535)",,,"(13,6545,1)",0,0,300,101,1
21208,212,大师第十章 第8关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21208-3840,21209,784;442,36200,30,0,50,1;68,,,,,#monster0005_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,113,113,,2120801,2120802,,"(13,6556);(13,6546);(13,6536)",,,"(13,6546,1)",0,0,300,102,3
21209,212,大师第十章 第9关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21209-3840,21210,212;422,36300,1,0,1,1;69,,,,,#monster0006_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21210,212,大师第十章 第10关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21210-3840,21211,830;300,36400,3,0,50,1;69,,,,,#monster0008_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,115,115,,2121001,2121002,,"(13,6553);(13,6543);(13,6533)",,,"(13,6541,1)",0,0,300,102,2
21211,212,大师第十章 第11关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21211-3840,21212,693;195,36500,3,0,50,1;70,,,,,#monster0009_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,116,116,,2121101,2121102,,"(13,6554);(13,6544);(13,6534)",,,"(13,6542,1)",0,0,300,101,1
21212,212,大师第十章 第12关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21212-3840,21301,849;183,36600,2,0,1,1;70,,,,,#monster0010_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21301,213,大师第十一章 第1关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21301-3840,21302,297;317,36700,3,0,50,1;70,,,,,#monster0011_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,118,118,,2130101,2130102,,"(13,7051);(13,7041);(13,7031)",,,"(13,7041,1)",0,0,300,101,1
